id,decorated_length,token_length,base_length,unknown_char_count,unknown_char_fraction,slash_mod_count,has_slash_mod,star_count,star_density,terminal_star_count,mod_density_5p,mod_density_middle,mod_density_3p,gc_fraction,au_fraction,purine_fraction,pyrimidine_fraction,terminal_gc_count,longest_homopolymer_run,longest_gc_run,max_gc_window_10,repeated_dinucleotide_count,longest_star_run,longest_slash_mod_run,longest_methyl_run,longest_lna_run,longest_rna_run,longest_modified_token_run,base_A_count,base_A_fraction,base_C_count,base_C_fraction,base_G_count,base_G_fraction,base_U_count,base_U_fraction,base_T_count,base_T_fraction,token_rA_count,token_rA_fraction,longest_rA_run,token_rC_count,token_rC_fraction,longest_rC_run,token_rG_count,token_rG_fraction,longest_rG_run,token_rU_count,token_rU_fraction,longest_rU_run,token_mA_count,token_mA_fraction,longest_mA_run,token_mC_count,token_mC_fraction,longest_mC_run,token_mG_count,token_mG_fraction,longest_mG_run,token_mU_count,token_mU_fraction,longest_mU_run,token_lA_count,token_lA_fraction,longest_lA_run,token_lC_count,token_lC_fraction,longest_lC_run,token_lG_count,token_lG_fraction,longest_lG_run,token_lU_count,token_lU_fraction,longest_lU_run,token_lT_count,token_lT_fraction,longest_lT_run,star_first_position,star_last_position,star_mean_position,star_position_std,star_first_fraction,star_last_fraction,star_mean_fraction,star_span_fraction,star_count_5p,star_count_middle,star_count_3p,star_density_5p,star_density_middle,star_density_3p,slash_mod_first_position,slash_mod_last_position,slash_mod_mean_position,slash_mod_position_std,slash_mod_first_fraction,slash_mod_last_fraction,slash_mod_mean_fraction,slash_mod_span_fraction,slash_mod_count_5p,slash_mod_count_middle,slash_mod_count_3p,slash_mod_density_5p,slash_mod_density_middle,slash_mod_density_3p,methyl_first_position,methyl_last_position,methyl_mean_position,methyl_position_std,methyl_first_fraction,methyl_last_fraction,methyl_mean_fraction,methyl_span_fraction,methyl_count_5p,methyl_count_middle,methyl_count_3p,methyl_density_5p,methyl_density_middle,methyl_density_3p,lna_first_position,lna_last_position,lna_mean_position,lna_position_std,lna_first_fraction,lna_last_fraction,lna_mean_fraction,lna_span_fraction,lna_count_5p,lna_count_middle,lna_count_3p,lna_density_5p,lna_density_middle,lna_density_3p,rna_first_position,rna_last_position,rna_mean_position,rna_position_std,rna_first_fraction,rna_last_fraction,rna_mean_fraction,rna_span_fraction,rna_count_5p,rna_count_middle,rna_count_3p,rna_density_5p,rna_density_middle,rna_density_3p,modified_token_first_position,modified_token_last_position,modified_token_mean_position,modified_token_position_std,modified_token_first_fraction,modified_token_last_fraction,modified_token_mean_fraction,modified_token_span_fraction,modified_token_count_5p,modified_token_count_middle,modified_token_count_3p,modified_token_density_5p,modified_token_density_middle,modified_token_density_3p
594624344,262,128,119,0,0.0,3,1,6,0.046875,0,0.14285714285714285,0.06976744186046512,0.13953488372093023,0.5294117647058824,0.47058823529411764,0.48739495798319327,0.5126050420168067,0,4,4,0.8,12,1,3,1,0,73,6,25,0.21008403361344538,30,0.25210084033613445,33,0.2773109243697479,31,0.2605042016806723,31,0.2605042016806723,24,0.1875,3,29,0.2265625,4,33,0.2578125,4,27,0.2109375,3,1,0.0078125,1,1,0.0078125,1,0,0.0,0,4,0.03125,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,126,63.5,60.522034554917816,0.007874015748031496,0.9921259842519685,0.5,0.984251968503937,3,0,3,0.07142857142857142,0.0,0.06976744186046512,79,81,80.0,0.816496580927726,0.6220472440944882,0.6377952755905512,0.6299212598425197,0.015748031496062992,0,3,0,0.0,0.06976744186046512,0.0,0,127,63.5,61.52167639675196,0.0,1.0,0.5,1.0,3,0,3,0.07142857142857142,0.0,0.06976744186046512,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,121,63.06194690265487,33.81686315106284,0.047244094488188976,0.952755905511811,0.49655076301303047,0.905511811023622,36,40,37,0.8571428571428571,0.9302325581395349,0.8604651162790697,0,127,66.8,54.98023887422341,0.0,1.0,0.525984251968504,1.0,6,3,6,0.14285714285714285,0.06976744186046512,0.13953488372093023
594624353,262,128,119,0,0.0,3,1,6,0.046875,0,0.14285714285714285,0.18604651162790697,0.13953488372093023,0.5294117647058824,0.47058823529411764,0.46218487394957986,0.5378151260504201,0,4,4,0.8,8,1,3,3,0,67,6,24,0.20168067226890757,32,0.2689075630252101,31,0.2605042016806723,32,0.2689075630252101,32,0.2689075630252101,22,0.171875,3,29,0.2265625,4,30,0.234375,4,27,0.2109375,3,2,0.015625,1,3,0.0234375,2,1,0.0078125,1,5,0.0390625,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,126,63.5,60.522034554917816,0.007874015748031496,0.9921259842519685,0.5,0.984251968503937,3,0,3,0.07142857142857142,0.0,0.06976744186046512,73,75,74.0,0.816496580927726,0.5748031496062992,0.5905511811023622,0.5826771653543307,0.015748031496062992,0,3,0,0.0,0.06976744186046512,0.0,0,127,70.36363636363636,46.0716294624177,0.0,1.0,0.5540443808160344,1.0,3,5,3,0.07142857142857142,0.11627906976744186,0.06976744186046512,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,121,62.50925925925926,34.48953018009807,0.047244094488188976,0.952755905511811,0.492198891805191,0.905511811023622,36,35,37,0.8571428571428571,0.813953488372093,0.8604651162790697,0,127,68.85,47.75172771743448,0.0,1.0,0.5421259842519685,1.0,6,8,6,0.14285714285714285,0.18604651162790697,0.13953488372093023
594624335,250,128,122,0,0.0,0,0,6,0.046875,0,0.30952380952380953,0.0,0.13953488372093023,0.5327868852459017,0.4672131147540984,0.47540983606557374,0.5245901639344263,0,4,4,0.8,12,1,0,7,0,91,7,25,0.20491803278688525,32,0.26229508196721313,33,0.27049180327868855,32,0.26229508196721313,32,0.26229508196721313,22,0.171875,3,30,0.234375,4,31,0.2421875,4,26,0.203125,3,3,0.0234375,1,2,0.015625,1,2,0.015625,1,6,0.046875,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,126,63.5,60.522034554917816,0.007874015748031496,0.9921259842519685,0.5,0.984251968503937,3,0,3,0.07142857142857142,0.0,0.06976744186046512,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,127,43.84615384615385,45.608444147052346,0.0,1.0,0.3452453058752271,1.0,10,0,3,0.23809523809523808,0.0,0.06976744186046512,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,121,65.8440366972477,33.1956044155309,0.047244094488188976,0.952755905511811,0.5184569818680922,0.905511811023622,29,43,37,0.6904761904761905,1.0,0.8604651162790697,0,127,50.05263157894737,51.6083160212429,0.0,1.0,0.39411520928305016,1.0,13,0,6,0.30952380952380953,0.0,0.13953488372093023
595466236,200,102,98,0,0.0,0,0,4,0.0392156862745098,0,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.46938775510204084,0.5306122448979592,0.5510204081632653,0.4489795918367347,1,4,3,0.8,3,1,0,10,0,22,10,30,0.30612244897959184,22,0.22448979591836735,24,0.24489795918367346,22,0.22448979591836735,22,0.22448979591836735,21,0.20588235294117646,3,16,0.1568627450980392,3,14,0.13725490196078433,2,13,0.12745098039215685,3,9,0.08823529411764706,4,6,0.058823529411764705,1,10,0.09803921568627451,1,9,0.08823529411764706,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100,50.5,48.51030818290067,0.009900990099009901,0.9900990099009901,0.5,0.9801980198019802,2,0,2,0.058823529411764705,0.0,0.058823529411764705,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,101,52.1764705882353,33.225141603943186,0.0,1.0,0.516598718695399,1.0,8,12,14,0.23529411764705882,0.35294117647058826,0.4117647058823529,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,97,49.609375,25.413220715001376,0.0594059405940594,0.9603960396039604,0.4911819306930693,0.900990099009901,24,22,18,0.7058823529411765,0.6470588235294118,0.5294117647058824,0,101,52.0,35.15230021671862,0.0,1.0,0.5148514851485149,1.0,10,12,16,0.29411764705882354,0.35294117647058826,0.47058823529411764
595466234,200,102,98,0,0.0,0,0,4,0.0392156862745098,0,0.11764705882352941,0.0,0.11764705882352941,0.46938775510204084,0.5306122448979592,0.5510204081632653,0.4489795918367347,1,4,3,0.8,3,1,0,1,0,94,4,30,0.30612244897959184,22,0.22448979591836735,24,0.24489795918367346,22,0.22448979591836735,22,0.22448979591836735,28,0.27450980392156865,4,21,0.20588235294117646,3,23,0.22549019607843138,3,22,0.21568627450980393,3,2,0.0196078431372549,1,1,0.00980392156862745,1,1,0.00980392156862745,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100,50.5,48.51030818290067,0.009900990099009901,0.9900990099009901,0.5,0.9801980198019802,2,0,2,0.058823529411764705,0.0,0.058823529411764705,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,101,50.5,49.51009997970111,0.0,1.0,0.5,1.0,2,0,2,0.058823529411764705,0.0,0.058823529411764705,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,4,97,50.5,27.13392710243027,0.039603960396039604,0.9603960396039604,0.5,0.9207920792079208,30,34,30,0.8823529411764706,1.0,0.8823529411764706,0,101,50.5,49.012753442343964,0.0,1.0,0.5,1.0,4,0,4,0.11764705882352941,0.0,0.11764705882352941
595466235,200,102,98,0,0.0,0,0,4,0.0392156862745098,0,0.20588235294117646,0.5,0.7941176470588235,0.46938775510204084,0.5306122448979592,0.5510204081632653,0.4489795918367347,1,4,3,0.8,3,1,0,10,0,22,10,30,0.30612244897959184,22,0.22448979591836735,24,0.24489795918367346,22,0.22448979591836735,22,0.22448979591836735,17,0.16666666666666666,3,7,0.06862745098039216,3,12,0.11764705882352941,3,15,0.14705882352941177,3,13,0.12745098039215685,4,15,0.14705882352941177,3,12,0.11764705882352941,3,7,0.06862745098039216,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100,50.5,48.51030818290067,0.009900990099009901,0.9900990099009901,0.5,0.9801980198019802,2,0,2,0.058823529411764705,0.0,0.058823529411764705,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,101,62.59574468085106,28.67103184398221,0.0,1.0,0.619759848325258,1.0,5,17,25,0.14705882352941177,0.5,0.7352941176470589,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,5,92,39.35294117647059,23.078572975059945,0.04950495049504951,0.9108910891089109,0.3896330809551543,0.8613861386138614,27,17,7,0.7941176470588235,0.5,0.20588235294117646,0,101,61.64705882352941,30.865821906077866,0.0,1.0,0.6103669190448456,1.0,7,17,27,0.20588235294117646,0.5,0.7941176470588235
594624343,270,128,117,0,0.0,5,1,6,0.046875,0,0.14285714285714285,0.11627906976744186,0.13953488372093023,0.5299145299145299,0.4700854700854701,0.452991452991453,0.5470085470085471,0,4,4,0.8,8,1,5,1,0,67,6,23,0.19658119658119658,32,0.27350427350427353,30,0.2564102564102564,32,0.27350427350427353,32,0.27350427350427353,22,0.171875,3,31,0.2421875,4,30,0.234375,4,28,0.21875,3,1,0.0078125,1,1,0.0078125,1,0,0.0,0,4,0.03125,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,126,63.5,60.522034554917816,0.007874015748031496,0.9921259842519685,0.5,0.984251968503937,3,0,3,0.07142857142857142,0.0,0.06976744186046512,73,77,75.0,1.4142135623730951,0.5748031496062992,0.6062992125984252,0.5905511811023622,0.031496062992125984,0,5,0,0.0,0.11627906976744186,0.0,0,127,63.5,61.52167639675196,0.0,1.0,0.5,1.0,3,0,3,0.07142857142857142,0.0,0.06976744186046512,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,121,62.98198198198198,34.13855762612809,0.047244094488188976,0.952755905511811,0.4959211179683621,0.905511811023622,36,38,37,0.8571428571428571,0.8837209302325582,0.8604651162790697,0,127,66.88235294117646,51.54310857449802,0.0,1.0,0.5266327003242242,1.0,6,5,6,0.14285714285714285,0.11627906976744186,0.13953488372093023
594624347,262,128,119,0,0.0,3,1,6,0.046875,0,0.14285714285714285,0.18604651162790697,0.13953488372093023,0.5294117647058824,0.47058823529411764,0.48739495798319327,0.5126050420168067,0,4,4,0.8,9,1,3,3,0,55,6,25,0.21008403361344538,30,0.25210084033613445,33,0.2773109243697479,31,0.2605042016806723,31,0.2605042016806723,23,0.1796875,3,28,0.21875,4,31,0.2421875,4,26,0.203125,3,2,0.015625,1,2,0.015625,1,2,0.015625,2,5,0.0390625,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,126,63.5,60.522034554917816,0.007874015748031496,0.9921259842519685,0.5,0.984251968503937,3,0,3,0.07142857142857142,0.0,0.06976744186046512,67,69,68.0,0.816496580927726,0.5275590551181102,0.5433070866141733,0.5354330708661418,0.015748031496062992,0,3,0,0.0,0.06976744186046512,0.0,0,127,63.45454545454545,45.453999996727234,0.0,1.0,0.49964209019327127,1.0,3,5,3,0.07142857142857142,0.11627906976744186,0.06976744186046512,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,121,63.379629629629626,34.69222284300549,0.047244094488188976,0.952755905511811,0.4990522018081073,0.905511811023622,36,35,37,0.8571428571428571,0.813953488372093,0.8604651162790697,0,127,64.15,47.30673842065209,0.0,1.0,0.5051181102362206,1.0,6,8,6,0.14285714285714285,0.18604651162790697,0.13953488372093023
593052622,222,123,118,0,0.0,0,0,5,0.04065040650406504,0,0.43902439024390244,0.5365853658536586,0.4146341463414634,0.4745762711864407,0.5254237288135594,0.5169491525423728,0.4830508474576271,2,4,3,0.8,5,1,0,14,0,17,14,32,0.2711864406779661,27,0.2288135593220339,29,0.2457627118644068,30,0.2542372881355932,30,0.2542372881355932,12,0.0975609756097561,2,9,0.07317073170731707,2,11,0.08943089430894309,1,15,0.12195121951219512,4,18,0.14634146341463414,3,12,0.0975609756097561,2,16,0.13008130081300814,2,6,0.04878048780487805,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,121,49.8,57.335503834884015,0.00819672131147541,0.9918032786885246,0.4081967213114754,0.9836065573770492,3,0,2,0.07317073170731707,0.0,0.04878048780487805,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,122,63.76923076923077,31.29611390511816,0.0,1.0,0.5226986128625473,1.0,15,22,15,0.36585365853658536,0.5365853658536586,0.36585365853658536,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,112,42.48936170212766,28.341288083481206,0.04918032786885246,0.9180327868852459,0.3482734565748169,0.8688524590163934,23,19,5,0.5609756097560976,0.4634146341463415,0.12195121951219512,0,122,62.54385964912281,34.60507526687257,0.0,1.0,0.5126545872878918,1.0,18,22,17,0.43902439024390244,0.5365853658536586,0.4146341463414634
593052623,214,115,110,0,0.0,0,0,5,0.043478260869565216,0,0.39473684210526316,0.5263157894736842,0.5641025641025641,0.4727272727272727,0.5272727272727272,0.5363636363636364,0.4636363636363636,2,4,3,0.8,5,1,0,14,0,17,14,31,0.2818181818181818,24,0.21818181818181817,28,0.2545454545454545,27,0.24545454545454545,27,0.24545454545454545,12,0.10434782608695652,2,9,0.0782608695652174,2,11,0.09565217391304348,1,15,0.13043478260869565,4,18,0.1565217391304348,3,12,0.10434782608695652,2,16,0.1391304347826087,2,6,0.05217391304347826,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,113,46.6,53.41760009584856,0.008771929824561403,0.9912280701754386,0.4087719298245614,0.9824561403508771,3,0,2,0.07894736842105263,0.0,0.05128205128205128,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,114,62.69230769230769,29.51827234725745,0.0,1.0,0.5499325236167342,1.0,12,20,20,0.3157894736842105,0.5263157894736842,0.5128205128205128,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,104,42.148936170212764,27.55341329081842,0.05263157894736842,0.9122807017543859,0.36972751026502426,0.8596491228070176,23,18,6,0.6052631578947368,0.47368421052631576,0.15384615384615385,0,114,61.280701754385966,32.64844876138964,0.0,1.0,0.5375500153893505,1.0,15,20,22,0.39473684210526316,0.5263157894736842,0.5641025641025641
593052624,229,123,117,0,0.0,1,1,5,0.04065040650406504,0,0.43902439024390244,0.5365853658536586,0.43902439024390244,0.47863247863247865,0.5213675213675214,0.5213675213675214,0.47863247863247865,2,4,3,0.8,4,1,1,14,0,17,14,31,0.26495726495726496,26,0.2222222222222222,30,0.2564102564102564,30,0.2564102564102564,30,0.2564102564102564,12,0.0975609756097561,2,9,0.07317073170731707,2,11,0.08943089430894309,1,15,0.12195121951219512,4,18,0.14634146341463414,3,12,0.0975609756097561,2,16,0.13008130081300814,2,6,0.04878048780487805,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,121,49.8,57.335503834884015,0.00819672131147541,0.9918032786885246,0.4081967213114754,0.9836065573770492,3,0,2,0.07317073170731707,0.0,0.04878048780487805,107,107,107.0,0.0,0.8770491803278688,0.8770491803278688,0.8770491803278688,0.0,0,0,1,0.0,0.0,0.024390243902439025,0,122,63.76923076923077,31.29611390511816,0.0,1.0,0.5226986128625473,1.0,15,22,15,0.36585365853658536,0.5365853658536586,0.36585365853658536,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,112,42.48936170212766,28.341288083481206,0.04918032786885246,0.9180327868852459,0.3482734565748169,0.8688524590163934,23,19,5,0.5609756097560976,0.4634146341463415,0.12195121951219512,0,122,63.310344827586206,34.79011299133792,0.0,1.0,0.5189372526851328,1.0,18,22,18,0.43902439024390244,0.5365853658536586,0.43902439024390244
593052625,264,123,112,0,0.0,6,1,5,0.04065040650406504,0,0.43902439024390244,0.5365853658536586,0.5609756097560976,0.45535714285714285,0.5446428571428571,0.5446428571428571,0.45535714285714285,2,5,3,0.8,6,1,3,14,0,17,14,31,0.2767857142857143,21,0.1875,30,0.26785714285714285,30,0.26785714285714285,30,0.26785714285714285,12,0.0975609756097561,2,9,0.07317073170731707,2,11,0.08943089430894309,1,15,0.12195121951219512,4,18,0.14634146341463414,3,12,0.0975609756097561,2,16,0.13008130081300814,2,6,0.04878048780487805,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,121,49.8,57.335503834884015,0.00819672131147541,0.9918032786885246,0.4081967213114754,0.9836065573770492,3,0,2,0.07317073170731707,0.0,0.04878048780487805,95,107,101.16666666666667,3.9334745737353156,0.7786885245901639,0.8770491803278688,0.8292349726775957,0.09836065573770492,0,0,6,0.0,0.0,0.14634146341463414,0,122,63.76923076923077,31.29611390511816,0.0,1.0,0.5226986128625473,1.0,15,22,15,0.36585365853658536,0.5365853658536586,0.36585365853658536,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,112,42.48936170212766,28.341288083481206,0.04918032786885246,0.9180327868852459,0.3482734565748169,0.8688524590163934,23,19,5,0.5609756097560976,0.4634146341463415,0.12195121951219512,0,122,66.22222222222223,34.834959836459696,0.0,1.0,0.5428051001821494,1.0,18,22,23,0.43902439024390244,0.5365853658536586,0.5609756097560976
593052626,221,115,109,0,0.0,1,1,5,0.043478260869565216,0,0.39473684210526316,0.5263157894736842,0.5897435897435898,0.47706422018348627,0.5229357798165137,0.5412844036697247,0.45871559633027525,2,4,3,0.8,4,1,1,14,0,17,14,30,0.27522935779816515,23,0.21100917431192662,29,0.26605504587155965,27,0.24770642201834864,27,0.24770642201834864,12,0.10434782608695652,2,9,0.0782608695652174,2,11,0.09565217391304348,1,15,0.13043478260869565,4,18,0.1565217391304348,3,12,0.10434782608695652,2,16,0.1391304347826087,2,6,0.05217391304347826,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,113,46.6,53.41760009584856,0.008771929824561403,0.9912280701754386,0.4087719298245614,0.9824561403508771,3,0,2,0.07894736842105263,0.0,0.05128205128205128,99,99,99.0,0.0,0.868421052631579,0.868421052631579,0.868421052631579,0.0,0,0,1,0.0,0.0,0.02564102564102564,0,114,62.69230769230769,29.51827234725745,0.0,1.0,0.5499325236167342,1.0,12,20,20,0.3157894736842105,0.5263157894736842,0.5128205128205128,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,104,42.148936170212764,27.55341329081842,0.05263157894736842,0.9122807017543859,0.36972751026502426,0.8596491228070176,23,18,6,0.6052631578947368,0.47368421052631576,0.15384615384615385,0,114,61.93103448275862,32.73607209442246,0.0,1.0,0.543254688445251,1.0,15,20,23,0.39473684210526316,0.5263157894736842,0.5897435897435898
593052627,228,115,108,0,0.0,2,1,5,0.043478260869565216,0,0.39473684210526316,0.5263157894736842,0.6153846153846154,0.4722222222222222,0.5277777777777778,0.5462962962962963,0.4537037037037037,2,4,3,0.8,5,1,1,14,0,17,14,30,0.2777777777777778,22,0.2037037037037037,29,0.26851851851851855,27,0.25,27,0.25,12,0.10434782608695652,2,9,0.0782608695652174,2,11,0.09565217391304348,1,15,0.13043478260869565,4,18,0.1565217391304348,3,12,0.10434782608695652,2,16,0.1391304347826087,2,6,0.05217391304347826,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,113,46.6,53.41760009584856,0.008771929824561403,0.9912280701754386,0.4087719298245614,0.9824561403508771,3,0,2,0.07894736842105263,0.0,0.05128205128205128,97,99,98.0,1.0,0.8508771929824561,0.868421052631579,0.8596491228070176,0.017543859649122806,0,0,2,0.0,0.0,0.05128205128205128,0,114,62.69230769230769,29.51827234725745,0.0,1.0,0.5499325236167342,1.0,12,20,20,0.3157894736842105,0.5263157894736842,0.5128205128205128,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,104,42.148936170212764,27.55341329081842,0.05263157894736842,0.9122807017543859,0.36972751026502426,0.8596491228070176,23,18,6,0.6052631578947368,0.47368421052631576,0.15384615384615385,0,114,62.52542372881356,32.77160611250745,0.0,1.0,0.548468629200119,1.0,15,20,24,0.39473684210526316,0.5263157894736842,0.6153846153846154
593052621,222,122,117,0,0.0,0,0,5,0.040983606557377046,0,0.425,0.5365853658536586,0.4146341463414634,0.4700854700854701,0.5299145299145299,0.5213675213675214,0.47863247863247865,2,4,3,0.8,5,1,0,14,0,17,14,32,0.27350427350427353,26,0.2222222222222222,29,0.24786324786324787,30,0.2564102564102564,30,0.2564102564102564,12,0.09836065573770492,2,9,0.07377049180327869,2,12,0.09836065573770492,1,16,0.13114754098360656,4,18,0.14754098360655737,3,11,0.09016393442622951,2,16,0.13114754098360656,2,6,0.04918032786885246,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,120,49.4,56.84575621803267,0.008264462809917356,0.9917355371900827,0.40826446280991735,0.9834710743801653,3,0,2,0.075,0.0,0.04878048780487805,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,121,62.666666666666664,30.583006088968897,0.0,1.0,0.5179063360881543,1.0,14,22,15,0.35,0.5365853658536586,0.36585365853658536,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,113,45.326530612244895,30.978193617447797,0.049586776859504134,0.9338842975206612,0.37459942654747846,0.8842975206611571,23,19,7,0.575,0.4634146341463415,0.17073170731707318,0,121,61.482142857142854,33.98003146357146,0.0,1.0,0.5081168831168831,1.0,17,22,17,0.425,0.5365853658536586,0.4146341463414634
592095457,348,177,171,0,0.0,0,0,6,0.03389830508474576,0,0.1016949152542373,0.0,0.1016949152542373,0.5672514619883041,0.4327485380116959,0.52046783625731,0.47953216374269003,1,4,4,1.0,10,1,0,1,0,165,6,37,0.21637426900584794,45,0.2631578947368421,52,0.30409356725146197,37,0.21637426900584794,37,0.21637426900584794,36,0.2033898305084746,4,44,0.24858757062146894,3,49,0.2768361581920904,4,36,0.2033898305084746,3,1,0.005649717514124294,1,1,0.005649717514124294,1,3,0.01694915254237288,1,1,0.005649717514124294,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,175,88.0,85.01568482736975,0.005681818181818182,0.9943181818181818,0.5,0.9886363636363636,3,0,3,0.05084745762711865,0.0,0.05084745762711865,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,176,88.0,86.01550247871988,0.0,1.0,0.5,1.0,3,0,3,0.05084745762711865,0.0,0.05084745762711865,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,170,88.0,47.63052242697603,0.03409090909090909,0.9659090909090909,0.5,0.9318181818181818,53,59,53,0.8983050847457628,1.0,0.8983050847457628,0,176,88.0,85.51705482923664,0.0,1.0,0.5,1.0,6,0,6,0.1016949152542373,0.0,0.1016949152542373
595068579,257,131,126,0,0.0,0,0,5,0.03816793893129771,0,0.11627906976744186,0.0,0.13636363636363635,0.4365079365079365,0.5634920634920635,0.5476190476190477,0.4523809523809524,1,6,3,0.7,9,1,0,1,0,119,6,36,0.2857142857142857,22,0.1746031746031746,33,0.2619047619047619,35,0.2777777777777778,35,0.2777777777777778,35,0.26717557251908397,5,21,0.16030534351145037,3,32,0.24427480916030533,3,32,0.24427480916030533,4,1,0.007633587786259542,1,1,0.007633587786259542,1,1,0.007633587786259542,1,3,0.022900763358778626,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,128,76.4,60.76380501581513,0.007692307692307693,0.9846153846153847,0.5876923076923077,0.9769230769230769,2,0,3,0.046511627906976744,0.0,0.06818181818181818,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,129,64.5,62.52132969368667,0.0,0.9923076923076923,0.49615384615384617,0.9923076923076923,3,0,3,0.06976744186046512,0.0,0.06818181818181818,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,5,130,64.55,34.72987426793634,0.038461538461538464,1.0,0.49653846153846154,0.9615384615384616,38,44,38,0.8837209302325582,1.0,0.8636363636363636,0,129,69.9090909090909,62.01239545512368,0.0,0.9923076923076923,0.5377622377622377,0.9923076923076923,5,0,6,0.11627906976744186,0.0,0.13636363636363635
