id,token_lT_count,longest_lA_run,longest_lC_run,token_lC_count,lna_last_fraction,longest_rU_run,rna_mean_fraction,rna_count_3p,repeated_dinucleotide_count,longest_homopolymer_run,methyl_mean_fraction,rna_mean_position,modified_token_mean_fraction,token_rU_count,mod_density_3p,longest_mG_run,modified_token_position_std,token_mC_count,slash_mod_density_middle,token_rU_fraction,methyl_position_std,rna_count_middle,base_U_count,mod_density_middle,methyl_mean_position,longest_rna_run,token_rA_count,rna_span_fraction,rna_first_position,token_rG_count,star_density_3p,slash_mod_count_3p,star_count_5p,token_rA_fraction,star_count_middle,modified_token_first_position,longest_mC_run,star_first_position,token_rG_fraction,slash_mod_position_std,longest_mU_run,base_C_fraction,methyl_count_5p,mod_density_5p,base_U_fraction,token_rC_fraction,purine_fraction,longest_rG_run,base_G_count,slash_mod_last_position,base_C_count,longest_gc_run,slash_mod_first_position,modified_token_mean_position,max_gc_window_10,lna_count_3p,slash_mod_count,decorated_length,longest_slash_mod_run,base_G_fraction,slash_mod_density_5p,terminal_gc_count,longest_rC_run,unknown_char_count,unknown_char_fraction,terminal_star_count,token_lU_count,token_lU_fraction,longest_lU_run,lna_count_5p,lna_density_5p
624603409,0,0,0,0,-1.0,3,0.5,55,13,4,0.5,97.0,0.5,43,0.15384615384615385,1,92.5445838501638,1,0.0,0.2205128205128205,93.04300081145277,65,44,0.0,97.0,175,46,0.8969072164948454,10,44,0.07692307692307693,0,5,0.2358974358974359,0,0,1,1,0.22564102564102564,0.0,1,0.23243243243243245,5,0.15384615384615385,0.23783783783783785,0.2153846153846154,0.5297297297297298,4,48,-1,43,4,-1,97.0,0.8,0,0,380,0,0.2594594594594595,0.0,2,3,0,0.0,0,0,0.0,0,0,0.0
628061493,0,0,0,0,-1.0,4,0.5,36,11,5,0.5,62.5,0.5,25,0.14285714285714285,1,60.02430063454856,2,0.0,0.1984126984126984,60.522034554917816,42,28,0.0,62.5,114,37,0.904,6,28,0.07142857142857142,0,3,0.29365079365079366,0,0,1,1,0.2222222222222222,0.0,1,0.21666666666666667,3,0.14285714285714285,0.23333333333333334,0.19047619047619047,0.55,2,29,-1,26,3,-1,62.5,0.8,0,0,246,0,0.24166666666666667,0.0,1,3,0,0.0,0,0,0.0,0,0,0.0
625999603,0,0,0,0,-1.0,4,0.3651392632524708,1,6,5,0.6520770010131711,38.339622641509436,0.6348607367475292,17,0.9722222222222222,2,32.29693799156795,8,0.0,0.16037735849056603,28.88336859577784,27,29,0.22857142857142856,68.46808510638297,28,20,0.6095238095238096,6,10,0.08333333333333333,0,3,0.18867924528301888,0,0,2,1,0.09433962264150944,0.0,2,0.14,7,0.2857142857142857,0.29,0.05660377358490566,0.57,2,23,-1,14,2,-1,66.66037735849056,0.7,0,0,206,0,0.23,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
625999602,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,24,0.16666666666666666,1,49.52945251733222,1,0.0,0.22641509433962265,49.52692870213806,35,28,0.0,51.5,93,28,0.9428571428571428,6,25,0.08333333333333333,0,3,0.2641509433962264,0,0,1,1,0.2358490566037736,0.0,1,0.18,3,0.17142857142857143,0.28,0.16037735849056603,0.54,2,26,-1,18,3,-1,52.0,0.7,0,0,206,0,0.26,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
626462575,0,0,0,0,-1.0,4,0.5,30,6,5,0.5,52.5,0.5,29,0.16666666666666666,0,50.029158164680986,2,0.0,0.27358490566037735,50.526395741895804,35,33,0.0,52.5,94,29,0.8857142857142857,6,20,0.08333333333333333,0,3,0.27358490566037735,0,0,1,1,0.18867924528301888,0.0,1,0.18,3,0.17142857142857143,0.33,0.1509433962264151,0.49,2,20,-1,18,2,-1,52.5,0.7,0,0,206,0,0.2,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628061473,0,0,0,0,-1.0,4,0.5,45,13,5,0.5,75.5,0.5,32,0.11764705882352941,1,73.01997443622305,3,0.0,0.21052631578947367,73.51813835147533,51,32,0.0,75.5,140,44,0.9205298013245033,6,34,0.058823529411764705,0,3,0.2894736842105263,0,0,1,1,0.2236842105263158,0.0,0,0.22602739726027396,3,0.12,0.2191780821917808,0.19736842105263158,0.5547945205479452,3,37,-1,33,3,-1,75.5,0.9,0,0,298,0,0.2534246575342466,0.0,2,3,0,0.0,0,0,0.0,0,0,0.0
628061478,0,0,0,0,-1.0,4,0.5,45,12,5,0.5,76.0,0.5,32,0.11764705882352941,1,73.51983859249601,3,0.0,0.20915032679738563,74.01801582497782,51,33,0.0,76.0,141,44,0.9210526315789473,6,35,0.058823529411764705,0,3,0.2875816993464052,0,0,1,1,0.22875816993464052,0.0,1,0.22448979591836735,3,0.11764705882352941,0.22448979591836735,0.19607843137254902,0.5510204081632653,3,37,-1,33,3,-1,76.0,0.9,0,0,300,0,0.25170068027210885,0.0,1,3,0,0.0,0,0,0.0,0,0,0.0
628061486,0,0,0,0,-1.0,4,0.5,45,15,5,0.5,75.0,0.5,32,0.11764705882352941,1,72.52011215288258,0,0.0,0.2119205298013245,73.01826255579262,50,34,0.0,75.0,139,43,0.92,6,35,0.058823529411764705,0,3,0.2847682119205298,0,0,0,1,0.23178807947019867,0.0,1,0.2,3,0.12,0.23448275862068965,0.19205298013245034,0.5655172413793104,3,37,-1,29,3,-1,75.0,0.9,0,0,296,0,0.25517241379310346,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628061487,0,0,0,0,-1.0,4,0.5,44,12,5,0.5,74.5,0.5,30,0.12,1,72.02025178147233,2,0.0,0.2,72.5183884726258,50,31,0.0,74.5,138,43,0.9194630872483222,6,36,0.06,0,3,0.2866666666666667,0,0,1,1,0.24,0.0,1,0.2152777777777778,3,0.12,0.2152777777777778,0.19333333333333333,0.5694444444444444,2,38,-1,31,2,-1,74.5,0.8,0,0,294,0,0.2638888888888889,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
628061490,0,0,0,0,-1.0,4,0.5,36,10,5,0.5,62.5,0.5,25,0.14285714285714285,1,60.02430063454856,1,0.0,0.1984126984126984,60.522034554917816,42,26,0.0,62.5,114,37,0.904,6,30,0.07142857142857142,0,3,0.29365079365079366,0,0,1,1,0.23809523809523808,0.0,1,0.19166666666666668,3,0.14285714285714285,0.21666666666666667,0.1746031746031746,0.5916666666666667,2,33,-1,23,2,-1,62.5,0.7,0,0,246,0,0.275,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628061492,0,0,0,0,-1.0,4,0.5,36,11,5,0.5,62.5,0.5,26,0.14285714285714285,1,60.02430063454856,2,0.0,0.20634920634920634,60.522034554917816,42,29,0.0,62.5,114,36,0.904,6,28,0.07142857142857142,0,3,0.2857142857142857,0,0,1,1,0.2222222222222222,0.0,1,0.21666666666666667,3,0.14285714285714285,0.24166666666666667,0.19047619047619047,0.5416666666666666,2,29,-1,26,3,-1,62.5,0.8,0,0,246,0,0.24166666666666667,0.0,1,3,0,0.0,0,0,0.0,0,0,0.0
628061495,0,0,0,0,-1.0,4,0.5,36,15,5,0.5,62.5,0.5,23,0.14285714285714285,1,60.02430063454856,1,0.0,0.18253968253968253,60.522034554917816,42,25,0.0,62.5,114,39,0.904,6,34,0.07142857142857142,0,3,0.30952380952380953,0,0,1,1,0.2698412698412698,0.0,1,0.15833333333333333,3,0.14285714285714285,0.20833333333333334,0.14285714285714285,0.6333333333333333,4,36,-1,19,4,-1,62.5,0.7,0,0,246,0,0.3,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628061484,0,0,0,0,-1.0,4,0.5,46,14,5,0.5,76.5,0.5,34,0.11538461538461539,1,74.01970458375706,1,0.0,0.22077922077922077,74.5178949425349,51,35,0.0,76.5,142,45,0.9215686274509803,6,35,0.057692307692307696,0,3,0.2922077922077922,0,0,1,1,0.22727272727272727,0.0,1,0.19594594594594594,3,0.11764705882352941,0.23648648648648649,0.18181818181818182,0.5675675675675675,2,36,-1,29,2,-1,76.5,0.8,0,0,302,0,0.24324324324324326,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628061496,0,0,0,0,-1.0,4,0.5,36,13,5,0.5,62.5,0.5,27,0.14285714285714285,1,60.02430063454856,1,0.0,0.21428571428571427,60.522034554917816,42,28,0.0,62.5,114,39,0.904,6,27,0.07142857142857142,0,3,0.30952380952380953,0,0,1,1,0.21428571428571427,0.0,1,0.18333333333333332,3,0.14285714285714285,0.23333333333333334,0.16666666666666666,0.5833333333333334,2,31,-1,22,3,-1,62.5,0.7,0,0,246,0,0.25833333333333336,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
628478668,0,0,0,0,-1.0,4,0.5006079027355623,30,7,5,0.49047619047619045,52.56382978723404,0.49523809523809526,25,0.16666666666666666,1,49.52945251733222,0,0.0,0.2358490566037736,49.52692870213806,35,29,0.0,51.5,93,27,0.9428571428571428,6,27,0.08333333333333333,0,3,0.25471698113207547,0,0,0,1,0.25471698113207547,0.0,1,0.15,3,0.17142857142857143,0.29,0.14150943396226415,0.56,4,28,-1,15,4,-1,52.0,0.8,0,0,206,0,0.28,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478669,0,0,0,0,-1.0,4,0.5006079027355623,30,7,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,1,49.52945251733222,0,0.0,0.2169811320754717,49.52692870213806,35,27,0.0,51.5,93,31,0.9428571428571428,6,22,0.08333333333333333,0,3,0.29245283018867924,0,0,0,1,0.20754716981132076,0.0,1,0.18,3,0.17142857142857143,0.27,0.16981132075471697,0.55,3,24,-1,18,3,-1,52.0,0.7,0,0,206,0,0.24,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478671,0,0,0,0,-1.0,4,0.5006079027355623,30,8,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,0,49.52945251733222,2,0.0,0.2169811320754717,49.52692870213806,35,26,0.0,51.5,93,29,0.9428571428571428,6,26,0.08333333333333333,0,3,0.27358490566037735,0,0,1,1,0.24528301886792453,0.0,1,0.18,3,0.17142857142857143,0.26,0.1509433962264151,0.56,3,26,-1,18,3,-1,52.0,0.8,0,0,206,0,0.26,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478670,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,21,0.16666666666666666,1,49.52945251733222,2,0.0,0.19811320754716982,49.52692870213806,35,24,0.0,51.5,93,30,0.9428571428571428,6,26,0.08333333333333333,0,3,0.2830188679245283,0,0,1,1,0.24528301886792453,0.0,1,0.19,3,0.17142857142857143,0.24,0.16037735849056603,0.57,3,27,-1,19,3,-1,52.0,0.9,0,0,206,0,0.27,0.0,1,3,0,0.0,0,0,0.0,0,0,0.0
628478672,0,0,0,0,-1.0,4,0.5006079027355623,30,9,5,0.49047619047619045,52.56382978723404,0.49523809523809526,25,0.16666666666666666,1,49.52945251733222,1,0.0,0.2358490566037736,49.52692870213806,35,29,0.0,51.5,93,28,0.9428571428571428,6,25,0.08333333333333333,0,3,0.2641509433962264,0,0,1,1,0.2358490566037736,0.0,1,0.17,3,0.17142857142857143,0.29,0.1509433962264151,0.54,5,26,-1,17,5,-1,52.0,0.7,0,0,206,0,0.26,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478651,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,25,0.16666666666666666,1,49.52945251733222,1,0.0,0.2358490566037736,49.52692870213806,35,29,0.0,51.5,93,30,0.9428571428571428,6,23,0.08333333333333333,0,3,0.2830188679245283,0,0,1,1,0.2169811320754717,0.0,1,0.17,3,0.17142857142857143,0.29,0.1509433962264151,0.54,2,24,-1,17,2,-1,52.0,0.7,0,0,206,0,0.24,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478653,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,25,0.16666666666666666,1,49.52945251733222,0,0.0,0.2358490566037736,49.52692870213806,35,29,0.0,51.5,93,27,0.9428571428571428,6,21,0.08333333333333333,0,3,0.25471698113207547,0,0,0,1,0.19811320754716982,0.0,1,0.21,3,0.17142857142857143,0.29,0.19811320754716982,0.5,2,23,-1,21,2,-1,52.0,0.8,0,0,206,0,0.23,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478652,0,0,0,0,-1.0,4,0.5006079027355623,30,7,5,0.49047619047619045,52.56382978723404,0.49523809523809526,25,0.16666666666666666,1,49.52945251733222,1,0.0,0.2358490566037736,49.52692870213806,35,28,0.0,51.5,93,28,0.9428571428571428,6,28,0.08333333333333333,0,3,0.2641509433962264,0,0,1,1,0.2641509433962264,0.0,1,0.14,3,0.17142857142857143,0.28,0.12264150943396226,0.58,4,29,-1,14,4,-1,52.0,0.7,0,0,206,0,0.29,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478654,0,0,0,0,-1.0,4,0.5006079027355623,30,8,5,0.49047619047619045,52.56382978723404,0.49523809523809526,21,0.16666666666666666,0,49.52945251733222,1,0.0,0.19811320754716982,49.52692870213806,35,26,0.0,51.5,93,33,0.9428571428571428,6,25,0.08333333333333333,0,3,0.3113207547169811,0,0,1,1,0.2358490566037736,0.0,1,0.16,3,0.17142857142857143,0.26,0.14150943396226415,0.58,2,25,-1,16,2,-1,52.0,0.7,0,0,206,0,0.25,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478657,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,24,0.16666666666666666,0,49.52945251733222,2,0.0,0.22641509433962265,49.52692870213806,35,27,0.0,51.5,93,30,0.9428571428571428,6,22,0.08333333333333333,0,3,0.2830188679245283,0,0,1,1,0.20754716981132076,0.0,1,0.2,3,0.17142857142857143,0.27,0.16981132075471697,0.53,2,22,-1,20,2,-1,52.0,0.7,0,0,206,0,0.22,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478656,0,0,0,0,-1.0,4,0.5006079027355623,30,8,5,0.49047619047619045,52.56382978723404,0.49523809523809526,28,0.16666666666666666,1,49.52945251733222,0,0.0,0.2641509433962264,49.52692870213806,35,32,0.0,51.5,93,27,0.9428571428571428,6,23,0.08333333333333333,0,3,0.25471698113207547,0,0,0,1,0.2169811320754717,0.0,1,0.16,3,0.17142857142857143,0.32,0.1509433962264151,0.52,3,25,-1,16,3,-1,52.0,0.7,0,0,206,0,0.25,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478658,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,0,49.52945251733222,2,0.0,0.2169811320754717,49.52692870213806,35,27,0.0,51.5,93,29,0.9428571428571428,6,22,0.08333333333333333,0,3,0.27358490566037735,0,0,1,1,0.20754716981132076,0.0,1,0.22,3,0.17142857142857143,0.27,0.18867924528301888,0.51,2,22,-1,22,3,-1,52.0,0.8,0,0,206,0,0.22,0.0,1,3,0,0.0,0,0,0.0,0,0,0.0
627785267,0,0,0,0,-1.0,4,0.5006079027355623,30,7,5,0.49047619047619045,52.56382978723404,0.49523809523809526,25,0.16666666666666666,0,49.52945251733222,0,0.0,0.2358490566037736,49.52692870213806,35,28,0.0,51.5,93,31,0.9428571428571428,6,22,0.08333333333333333,0,3,0.29245283018867924,0,0,0,1,0.20754716981132076,0.0,1,0.16,3,0.17142857142857143,0.28,0.1509433962264151,0.56,2,22,-1,16,2,-1,52.0,0.7,0,0,206,0,0.22,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478646,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,26,0.16666666666666666,0,49.52945251733222,1,0.0,0.24528301886792453,49.52692870213806,35,31,0.0,51.5,93,30,0.9428571428571428,6,20,0.08333333333333333,0,3,0.2830188679245283,0,0,1,1,0.18867924528301888,0.0,1,0.19,3,0.17142857142857143,0.31,0.16981132075471697,0.5,2,20,-1,19,2,-1,52.0,0.7,0,0,206,0,0.2,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478649,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,25,0.16666666666666666,1,49.52945251733222,0,0.0,0.2358490566037736,49.52692870213806,35,28,0.0,51.5,93,29,0.9428571428571428,6,21,0.08333333333333333,0,3,0.27358490566037735,0,0,0,1,0.19811320754716982,0.0,1,0.19,3,0.17142857142857143,0.28,0.1792452830188679,0.53,2,24,-1,19,3,-1,52.0,0.7,0,0,206,0,0.24,0.0,1,3,0,0.0,0,0,0.0,0,0,0.0
628478650,0,0,0,0,-1.0,4,0.5006079027355623,30,7,5,0.49047619047619045,52.56382978723404,0.49523809523809526,22,0.16666666666666666,1,49.52945251733222,1,0.0,0.20754716981132076,49.52692870213806,35,26,0.0,51.5,93,28,0.9428571428571428,6,24,0.08333333333333333,0,3,0.2641509433962264,0,0,1,1,0.22641509433962265,0.0,1,0.21,3,0.17142857142857143,0.26,0.18867924528301888,0.53,2,25,-1,21,4,-1,52.0,0.8,0,0,206,0,0.25,0.0,1,4,0,0.0,0,0,0.0,0,0,0.0
628478648,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,21,0.16666666666666666,0,49.52945251733222,2,0.0,0.19811320754716982,49.52692870213806,35,25,0.0,51.5,93,32,0.9428571428571428,6,24,0.08333333333333333,0,3,0.3018867924528302,0,0,1,1,0.22641509433962265,0.0,1,0.19,3,0.17142857142857143,0.25,0.16037735849056603,0.56,3,24,-1,19,3,-1,52.0,0.8,0,0,206,0,0.24,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628061467,0,0,0,0,-1.0,4,0.5,50,16,5,0.5,83.5,0.5,38,0.10714285714285714,1,81.01800211475637,2,0.0,0.2261904761904762,81.51635827652427,56,38,0.0,83.5,156,40,0.9281437125748503,6,42,0.05357142857142857,0,3,0.23809523809523808,0,0,1,1,0.25,0.0,0,0.2345679012345679,3,0.10714285714285714,0.2345679012345679,0.21428571428571427,0.5308641975308642,4,43,-1,38,4,-1,83.5,0.9,0,0,330,0,0.2654320987654321,0.0,1,4,0,0.0,0,0,0.0,0,0,0.0
628478665,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,1,49.52945251733222,0,0.0,0.2169811320754717,49.52692870213806,35,28,0.0,51.5,93,27,0.9428571428571428,6,25,0.08333333333333333,0,3,0.25471698113207547,0,0,0,1,0.2358490566037736,0.0,1,0.19,3,0.17142857142857143,0.28,0.1792452830188679,0.53,2,26,-1,19,2,-1,52.0,1.0,0,0,206,0,0.26,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478666,0,0,0,0,-1.0,4,0.5006079027355623,30,8,5,0.49047619047619045,52.56382978723404,0.49523809523809526,26,0.16666666666666666,0,49.52945251733222,1,0.0,0.24528301886792453,49.52692870213806,35,31,0.0,51.5,93,33,0.9428571428571428,6,20,0.08333333333333333,0,3,0.3113207547169811,0,0,1,1,0.18867924528301888,0.0,1,0.16,3,0.17142857142857143,0.31,0.14150943396226415,0.53,2,20,-1,16,2,-1,52.0,0.7,0,0,206,0,0.2,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478667,0,0,0,0,-1.0,4,0.5006079027355623,30,8,5,0.49047619047619045,52.56382978723404,0.49523809523809526,24,0.16666666666666666,1,49.52945251733222,0,0.0,0.22641509433962265,49.52692870213806,35,28,0.0,51.5,93,29,0.9428571428571428,6,27,0.08333333333333333,0,3,0.27358490566037735,0,0,0,1,0.25471698113207547,0.0,1,0.14,3,0.17142857142857143,0.28,0.1320754716981132,0.58,2,29,-1,14,2,-1,52.0,0.7,0,0,206,0,0.29,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478655,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,24,0.16666666666666666,0,49.52945251733222,2,0.0,0.22641509433962265,49.52692870213806,35,28,0.0,51.5,93,28,0.9428571428571428,6,25,0.08333333333333333,0,3,0.2641509433962264,0,0,1,1,0.2358490566037736,0.0,1,0.19,3,0.17142857142857143,0.28,0.16037735849056603,0.53,2,25,-1,19,2,-1,52.0,0.8,0,0,206,0,0.25,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478664,0,0,0,0,-1.0,4,0.5006079027355623,30,10,5,0.49047619047619045,52.56382978723404,0.49523809523809526,25,0.16666666666666666,1,49.52945251733222,0,0.0,0.2358490566037736,49.52692870213806,35,28,0.0,51.5,93,28,0.9428571428571428,6,25,0.08333333333333333,0,3,0.2641509433962264,0,0,0,1,0.2358490566037736,0.0,1,0.16,3,0.17142857142857143,0.28,0.1509433962264151,0.56,2,27,-1,16,2,-1,52.0,0.7,0,0,206,0,0.27,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
627902251,0,0,0,0,-1.0,4,0.5,44,12,5,0.5,74.5,0.5,33,0.12,1,72.02025178147233,3,0.0,0.22,72.5183884726258,50,35,0.0,74.5,138,36,0.9194630872483222,6,40,0.06,0,3,0.24,0,0,1,1,0.26666666666666666,0.0,1,0.2222222222222222,3,0.12,0.24305555555555555,0.19333333333333333,0.5347222222222222,3,41,-1,32,3,-1,74.5,0.8,0,0,294,0,0.2847222222222222,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
628478659,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,1,49.52945251733222,2,0.0,0.2169811320754717,49.52692870213806,35,26,0.0,51.5,93,30,0.9428571428571428,6,25,0.08333333333333333,0,3,0.2830188679245283,0,0,1,1,0.2358490566037736,0.0,1,0.18,3,0.17142857142857143,0.26,0.1509433962264151,0.56,2,26,-1,18,2,-1,52.0,0.7,0,0,206,0,0.26,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478678,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,1,49.52945251733222,0,0.0,0.2169811320754717,49.52692870213806,35,27,0.0,51.5,93,30,0.9428571428571428,6,24,0.08333333333333333,0,3,0.2830188679245283,0,0,0,1,0.22641509433962265,0.0,1,0.17,3,0.17142857142857143,0.27,0.16037735849056603,0.56,2,25,-1,17,2,-1,52.0,0.7,0,0,206,0,0.25,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478676,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,24,0.16666666666666666,1,49.52945251733222,0,0.0,0.22641509433962265,49.52692870213806,35,28,0.0,51.5,93,31,0.9428571428571428,6,23,0.08333333333333333,0,3,0.29245283018867924,0,0,0,1,0.2169811320754717,0.0,1,0.16,3,0.17142857142857143,0.28,0.1509433962264151,0.56,2,25,-1,16,2,-1,52.0,0.7,0,0,206,0,0.25,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478681,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,25,0.16666666666666666,1,49.52945251733222,0,0.0,0.2358490566037736,49.52692870213806,35,28,0.0,51.5,93,30,0.9428571428571428,6,25,0.08333333333333333,0,3,0.2830188679245283,0,0,0,1,0.2358490566037736,0.0,1,0.14,3,0.17142857142857143,0.28,0.1320754716981132,0.58,3,28,-1,14,3,-1,52.0,0.7,0,0,206,0,0.28,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478679,0,0,0,0,-1.0,4,0.5006079027355623,30,9,5,0.49047619047619045,52.56382978723404,0.49523809523809526,25,0.16666666666666666,1,49.52945251733222,1,0.0,0.2358490566037736,49.52692870213806,35,28,0.0,51.5,93,29,0.9428571428571428,6,21,0.08333333333333333,0,3,0.27358490566037735,0,0,1,1,0.19811320754716982,0.0,1,0.2,3,0.17142857142857143,0.28,0.1792452830188679,0.52,2,23,-1,20,2,-1,52.0,0.7,0,0,206,0,0.23,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478677,0,0,0,0,-1.0,4,0.5006079027355623,30,7,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,0,49.52945251733222,2,0.0,0.2169811320754717,49.52692870213806,35,26,0.0,51.5,93,28,0.9428571428571428,6,25,0.08333333333333333,0,3,0.2641509433962264,0,0,1,1,0.2358490566037736,0.0,1,0.2,3,0.17142857142857143,0.26,0.16981132075471697,0.54,2,25,-1,20,2,-1,52.0,0.8,0,0,206,0,0.25,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478675,0,0,0,0,-1.0,4,0.5006079027355623,30,7,5,0.49047619047619045,52.56382978723404,0.49523809523809526,27,0.16666666666666666,1,49.52945251733222,1,0.0,0.25471698113207547,49.52692870213806,35,31,0.0,51.5,93,28,0.9428571428571428,6,24,0.08333333333333333,0,3,0.2641509433962264,0,0,1,1,0.22641509433962265,0.0,1,0.16,3,0.17142857142857143,0.31,0.14150943396226415,0.53,2,25,-1,16,2,-1,52.0,0.8,0,0,206,0,0.25,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
628478661,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,1,49.52945251733222,1,0.0,0.2169811320754717,49.52692870213806,35,26,0.0,51.5,93,28,0.9428571428571428,6,26,0.08333333333333333,0,3,0.2641509433962264,0,0,1,1,0.24528301886792453,0.0,1,0.18,3,0.17142857142857143,0.26,0.16037735849056603,0.56,2,27,-1,18,3,-1,52.0,0.9,0,0,206,0,0.27,0.0,1,3,0,0.0,0,0,0.0,0,0,0.0
628478660,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,26,0.16666666666666666,0,49.52945251733222,2,0.0,0.24528301886792453,49.52692870213806,35,29,0.0,51.5,93,28,0.9428571428571428,6,23,0.08333333333333333,0,3,0.2641509433962264,0,0,1,1,0.2169811320754717,0.0,1,0.19,3,0.17142857142857143,0.29,0.16037735849056603,0.52,2,23,-1,19,2,-1,52.0,0.8,0,0,206,0,0.23,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
628478663,0,0,0,0,-1.0,4,0.5006079027355623,30,7,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,0,49.52945251733222,1,0.0,0.2169811320754717,49.52692870213806,35,27,0.0,51.5,93,32,0.9428571428571428,6,22,0.08333333333333333,0,3,0.3018867924528302,0,0,1,1,0.20754716981132076,0.0,1,0.18,3,0.17142857142857143,0.27,0.16037735849056603,0.55,2,22,-1,18,3,-1,52.0,0.7,0,0,206,0,0.22,0.0,0,3,0,0.0,0,0,0.0,0,0,0.0
628478683,0,0,0,0,-1.0,4,0.5006079027355623,30,7,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,0,49.52945251733222,2,0.0,0.2169811320754717,49.52692870213806,35,27,0.0,51.5,93,30,0.9428571428571428,6,25,0.08333333333333333,0,3,0.2830188679245283,0,0,1,1,0.2358490566037736,0.0,1,0.18,3,0.17142857142857143,0.27,0.1509433962264151,0.55,3,25,-1,18,3,-1,52.0,0.7,0,0,206,0,0.25,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
